"epsilon"	"sigma"
0.033427514	969.42180453822
0.033443336	969.43051791401
0.033449725	969.48688256369
0.033449966	969.48892476115
0.033469293	969.50846178344
0.033473018	969.53466998408
0.033473759	969.58667794586
0.033487418	969.60825716561
0.033503842	969.60335589172
0.033507487	969.65863136943
0.033515538	969.66380493631
0.033520785	969.67796417197
0.033534284	969.67694307325
0.03353845	969.74304219745
0.033556716	969.73582643312
0.033564327	969.75202786624
0.033566169	969.7687058121
0.033578687	969.82404936306
0.033587279	969.80730334395
0.033594069	969.84460748408
0.033600618	969.87959713376
0.033614738	969.91227229299
0.033618803	969.91274880573
0.033628657	969.95366082803
0.033638772	969.96782006369
0.033651089	969.97986902866
0.033653993	969.99579816879
0.033668854	970.07558001592
0.033675563	970.05189052548
0.033685177	970.07558001592
0.033693729	970.11077388535
0.033695531	970.15965047771
0.033712395	970.13242117834
0.033713997	970.14964371019
0.033731883	970.19361902866
0.03373695	970.19743113057
0.033742978	970.21417714968
0.033754274	970.26148805732
0.033762045	970.32500039809
0.033766131	970.3224816879
0.03377939	970.31295143312
0.033788923	970.32860828025
0.033803503	970.36849920382
0.033805186	970.37340047771
0.033818925	970.39212062102
0.033821869	970.45359076433
0.033838373	970.47884593949
0.033839714	970.46155533439
0.033854856	970.50505414013
0.033858761	970.55079936306
0.033868175	970.52717794586
0.033877087	970.56985987261
0.033883096	970.59967595541
0.033898237	970.60484952229
0.033903124	970.61022730892
0.033913398	970.66631966561
0.033925675	970.73316759554
0.033930943	970.7262241242
0.033938033	970.72928742038
0.033945924	970.79565883758
0.033948628	970.80028781847
0.033965892	970.79770103503
0.033977068	970.83241839172
0.033981935	970.86380015924
0.033988985	970.90416759554
0.034002203	970.88592396497
0.034005588	970.92785708599
0.034015382	970.95256767516
0.034026477	970.93888495223
0.034038795	970.99239052548
0.034046065	971.00089968153
0.034055038	971.02969466561
0.034059163	971.03071576433
0.034069158	971.0492316879
0.03407799	971.08347253185
0.034095635	971.09014371019
0.034095715	971.12894546178
0.034107512	971.16162062102
0.034119208	971.15753622611
0.034117986	971.17217197452
0.034124535	971.22465644904
0.034136973	971.25985031847
0.034153256	971.22567754777
0.034157882	971.26604498408
0.03416321	971.29436345541
0.034174546	971.34065326433
0.03418436	971.30437022293
0.034193172	971.36944824841
0.034199681	971.38047611465
0.034201023	971.4147169586
0.034217426	971.41621457006
0.034227741	971.45093192675
0.034230825	971.49443073248
0.03424114	971.4488897293
0.03424849	971.47720820064
0.034266175	971.53119028662
0.034268919	971.56903901274
0.034274326	971.58006687898
0.034286964	971.58340246815
0.034296337	971.63432125796
0.034303427	971.63153025478
0.034313201	971.65413057325
0.034323035	971.72458638535
0.034330345	971.72921536624
0.03434086	971.72097850318
0.034356061	971.73180214968
0.034360548	971.81022253185
0.034364974	971.80872492038
0.034374668	971.79381687898
0.034381597	971.8742794586
0.034396358	971.88326512739
0.034399643	971.87584514331
0.034406112	971.90566122611
0.034413763	971.94936425159
0.034429845	971.97815923567
0.034441101	971.96046019108
0.034445347	972.02962261146
0.034453499	972.04323726115
0.034460368	972.04915963376
0.03446876	972.06025557325
0.034479035	972.10572850318
0.034488167	972.10858757962
0.034500645	972.10164410828
0.034503229	972.15514968153
0.03451146	972.18571457006
0.034520133	972.19293033439
0.0345254	972.21661982484
0.034545048	972.26753861465
0.034550575	972.27189530255
0.034555082	972.26597292994
0.034566538	972.32226950637
0.03457551	972.37271178344
0.034585645	972.36372611465
0.034590111	972.37373288217
0.034602549	972.42771496815
0.034611681	972.44983877389
0.034621135	972.42723845541
0.034627283	972.45882444267
0.034637958	972.53397730892
0.034647292	972.52342595541
0.034654241	972.51185350318
0.034669182	972.56426990446
0.034673729	972.57073686306
0.034672667	972.5879593949
0.034690673	972.59313296178
0.034705413	972.65249283439
0.034701888	972.70293511146
0.034712123	972.68469148089
0.03472444	972.73867356688
0.034736257	972.78162778662
0.034741384	972.75589609873
0.034761272	972.77699880573
0.0347528	972.8147794586
0.034765979	972.85051791401
0.034775833	972.83846894904
0.034788771	972.86209036624
0.034797042	972.94827109873
0.034801629	972.90198128981
0.034815989	972.90504458599
0.034821837	972.97910828025
0.034824862	973.02076910828
0.034844029	972.99612659236
0.03484517	973.0521508758
0.034861012	973.08149044586
0.03487337	973.09741958599
0.034877095	973.09149721338
0.034883724	973.15555414013
0.034890394	973.14037380573
0.03490185	973.16556090764
0.034907378	973.16556090764
0.034918173	973.22859673567
0.034931452	973.25970621019
0.034940685	973.24275597134
0.034943509	973.3000736465
0.034956527	973.34459355096
0.034961895	973.30163933121
0.034973471	973.332
0.034982283	973.3919044586
0.034990615	973.42022292994
0.034995322	973.38931767516
0.035003874	973.42253742038
0.035019115	973.50967117834
0.035031312	973.50068550955
0.035032894	973.49605652866
0.035045332	973.55779896497
0.035051441	973.56113455414
0.035063638	973.55779896497
0.035069446	973.59353742038
0.035080121	973.66297213376
0.035086971	973.64037181529
0.035091878	973.67148128981
0.035105917	973.71184872611
0.035114189	973.7552794586
0.035122621	973.71906449045
0.035136781	973.76685191083
0.035136681	973.83376791401
0.035152903	973.83581011146
0.035162016	973.8278455414
0.035169427	973.88877109873
0.035175035	973.92069745223
0.035188834	973.91041839172
0.035194362	973.91811066879
0.035203074	973.99809673567
0.035212487	974.0137535828
0.035224104	974.01838256369
0.035229912	974.03900875796
0.035229151	974.10612898089
0.035248578	974.10510788217
0.035256029	974.10612898089
0.035265983	974.17066242038
0.035280383	974.16242555732
0.035282466	974.1570477707
0.035296506	974.16964132166
0.035298268	974.24649601911
0.035308342	974.2637866242
0.035325446	974.25963415605
0.035321401	974.31157404459
0.035332737	974.34554259554
0.035346276	974.33682921975
0.035348359	974.35452826433
0.035365062	974.40292834395
0.035372993	974.43608001592
0.035382787	974.43274442675
0.035388275	974.4543236465
0.035400432	974.50061345541
0.03541335	974.51116480892
0.035414592	974.5163383758
0.035424326	974.54458877389
0.03544197	974.57624283439
0.035435822	974.5803272293
0.03544904	974.60142993631
0.035456771	974.65752229299
0.035472694	974.65085111465
0.035478262	974.69714092357
0.035490339	974.70279100318
0.035500032	974.75268869427
0.03550564	974.75575199045
0.035516696	974.79897850318
0.035523686	974.82259992038
0.035531877	974.85350517516
0.035536584	974.84676592357
0.035552666	974.90129259554
0.03556254	974.91545183121
0.035562901	974.92110191083
0.035581066	974.94758240446
0.035586394	974.97950875796
0.035599372	975.01933160828
0.035602276	974.9926468949
0.035612951	975.05615923567
0.035615074	975.10939251592
0.035632058	975.0913531051
0.035637346	975.10040684713
0.035655812	975.14022969745
0.035657734	975.16439570064
0.03566903	975.16235350318
0.035679705	975.17909952229
0.035680326	975.22641042994
0.035690841	975.22947372611
0.035702417	975.24621974522
0.035705482	975.28890167197
0.035719361	975.34288375796
0.035724488	975.30660071656
0.035738889	975.33879936306
0.035744697	975.36344187898
0.035756614	975.37195103503
0.035760659	975.41082085987
0.03577564	975.41851313694
0.035785294	975.46786624204
0.035794387	975.45962937898
0.035794267	975.48488455414
0.03580396	975.51313495223
0.035822707	975.55248128981
0.035823688	975.54404020701
0.035832821	975.54941799363
0.035850005	975.60292356688
0.035854291	975.60033678344
0.035863384	975.63015286624
0.035861541	975.66541480892
0.035871976	975.69318869427
0.035884954	975.68209275478
0.035892525	975.75615644904
0.035910911	975.74567316879
0.035913514	975.75928781847
0.035920685	975.7451285828
0.035932802	975.82919904459
0.03593861	975.80455652866
0.035953671	975.84928065287
0.035951508	975.8351214172
0.035970415	975.91231648089
0.035978145	975.90639410828
0.035978726	975.92953901274
0.035991164	975.9588785828
0.036000337	975.99250676752
0.036010431	975.95731289809
0.036022548	975.9889669586
0.036023209	976.01619625796
0.036036147	976.07126751592
0.036042396	976.06303065287
0.036053451	976.09025995223
0.036064948	976.16793152866
0.036067972	976.11292834395
0.036077065	976.15070899682
0.036082833	976.18644745223
0.03610232	976.18644745223
0.036107848	976.21524243631
0.036114397	976.20932006369
0.036131742	976.27671257962
0.036137189	976.27623606688
0.036142597	976.31660350318
0.03615167	976.36901990446
0.036157518	976.37494227707
0.036175243	976.34437738853
0.036186739	976.37494227707
0.036190805	976.4441727707
0.036198816	976.43103463376
0.036210272	976.42150437898
0.036217522	976.45111624204
0.036220346	976.49944824841
0.036230341	976.48835230892
0.036238071	976.50251154459
0.036244981	976.56193949045
0.036252071	976.5850843949
0.036271418	976.54703144904
0.036281332	976.61340286624
0.036285338	976.64580573248
0.036296954	976.62851512739
0.036296874	976.66432165605
0.036304545	976.68358638535
0.036315961	976.7262683121
0.036330642	976.72579179936
0.036334087	976.73838535032
0.036348046	976.78440286624
0.0363581	976.76765684713
0.036364049	976.80087659236
0.036372401	976.86541003185
0.03638634	976.84124402866
0.036392068	976.88113495223
0.036400801	976.89474960191
0.036412878	976.95363296178
0.03642171	976.93743152866
0.036430462	976.93845262739
0.036433366	976.94512380573
0.036445203	977.02075318471
0.036451091	976.98086226115
0.036456579	977.0104741242
0.03647164	977.05955493631
0.036479952	977.09223009554
0.036487062	977.07296536624
0.03649964	977.11278821656
0.036498398	977.14961584395
0.036510976	977.1516580414
0.036520429	977.15785270701
0.036531845	977.19461226115
0.036533187	977.22517714968
0.036565352	977.18303980892
0.036558122	977.2630258758
0.036568096	977.29821974522
0.036576748	977.26969705414
0.036580133	977.28719187898
0.036590488	977.35376751592
0.036608253	977.37003702229
0.036615122	977.35689888535
0.036623314	977.38365167197
0.036630103	977.42197691083
0.0366421	977.42374681529
0.036649431	977.41939012739
0.036655679	977.46826671975
0.036661287	977.49188813694
0.036673284	977.46826671975
0.036678532	977.52020660828
0.03669153	977.53225557325
0.036698039	977.56751751592
0.036709135	977.56751751592
0.036719449	977.59324920382
0.036732828	977.61843630573
0.036734791	977.61795979299
0.036744124	977.67888535032
0.036753758	977.69556329618
0.036757643	977.72571974522
0.036764633	977.68453542994
0.036778993	977.72721735669
0.036786784	977.77071616242
0.036798521	977.79072969745
0.036805891	977.78664530255
0.036814323	977.82163495223
0.03681919	977.82006926752
0.036831627	977.82857842357
0.036838297	977.85376552548
0.036848771	977.93245820064
0.036853698	977.94246496815
0.036863232	977.94893192675
0.036876771	977.96152547771
0.03689057	977.99549402866
0.036892853	978.00291401274
0.036905291	978.02762460191
0.036906152	978.08603144904
0.036923957	978.10012261146
0.036928704	978.08650796178
0.036940981	978.14566361465
0.036949713	978.16520063694
0.03695454	978.16363495223
0.036967458	978.1693531051
0.036972666	978.22769187898
0.036981058	978.23722213376
0.036994436	978.22667078025
0.037001687	978.25498925159
0.037010038	978.33415843949
0.037015686	978.2953566879
0.037033271	978.33749402866
0.037029806	978.37534275478
0.037040722	978.3915441879
0.037051577	978.39052308917
0.037066558	978.3915441879
0.037068881	978.4681946656
0.037079116	978.43831050955
0.037088088	978.46145541401
0.037090051	978.49494745223
0.03710323	978.54586624204
0.037110179	978.54225835987
0.037122457	978.56336106688
0.037119593	978.58956926752
0.037137197	978.62476313694
0.037146571	978.6031839172
0.037154962	978.64770382166
0.037170705	978.69086226115
0.037180238	978.68140007962
0.037184224	978.68779896497
0.037196321	978.75287699045
0.037199445	978.75648487261
0.037212584	978.74872452229
0.03722436	978.78527985669
0.037226583	978.81843152866
0.037239922	978.85314888535
0.037250317	978.83517754777
0.037255184	978.85934355096
0.037268843	978.90978582803
0.037275612	978.9131214172
0.037287669	978.92932285032
0.037288611	978.98589171975
0.037305394	978.98718511146
0.037312064	978.99283519108
0.037327826	979.00699442675
0.037333113	979.05580294586
0.037340804	979.0648566879
0.037344369	979.06097651274
0.037356606	979.1393968949
0.037364858	979.10107165605
0.037371087	979.1182941879
0.037386268	979.15661942675
0.037392617	979.21706847134
0.037406977	979.22659872611
0.037407478	979.20706170382
0.037421478	979.2826910828
0.037423601	979.28752428344
0.037431011	979.25028821656
0.037453923	979.29834792994
0.037455526	979.32639410828
0.037457568	979.38037619427
0.037476996	979.37084593949
0.037477056	979.39889211783
0.037485688	979.41407245223
0.03749408	979.43027388535
0.037506477	979.41822492038
0.037512646	979.49589649682
0.03752971	979.48765963376
0.037541707	979.51543351911
0.037539344	979.52959275478
0.037548537	979.56431011146
0.037559512	979.58514052548
0.037563898	979.63088574841
0.037573352	979.64552149682
0.037589875	979.66253980892
0.037597205	979.6504227707
0.037605317	979.70086504777
0.037611786	979.73272332803
0.037618535	979.73428901274
0.037633136	979.75382603503
0.037635179	979.79473805732
0.037651522	979.78854339172
0.037654986	979.79834593949
0.03766466	979.81938057325
0.037677298	979.86675955414
0.037688193	979.85620820064
0.037697186	979.86213057325
0.037703335	979.92925079618
0.037716874	979.9644446656
0.03772126	979.96805254777
0.037730513	979.96546576433
0.037740407	980.01740565287
0.037752724	980.02591480892
0.037762798	980.03313057325
0.037762438	980.0820071656
0.037773473	980.11468232484
0.037782206	980.10052308917
0.03779268	980.10978105096
0.037801473	980.15042078025
0.037811947	980.17458678344
0.037823444	980.15348407643
0.037828891	980.22114888535
0.037843252	980.25634275478
0.037846857	980.22060429936
0.037858813	980.22366759554
0.037867766	980.2790111465
0.0378776	980.32577746815
0.037890438	980.32632205414
0.037895485	980.33299323248
0.03790584	980.37186305732
0.037909685	980.36723407643
0.037926429	980.3792830414
0.0379346	980.45287022293
0.03793468	980.46546377388
0.037945455	980.43435429936
0.037959816	980.45899681529
0.037960477	980.49630095541
0.037981106	980.51740366242
0.037987394	980.51536146497
0.037989417	980.55777109873
0.03800516	980.57526592357
0.038016255	980.57295143312
0.038018138	980.62775039809
0.038025468	980.63979936306
0.038038146	980.6616508758
0.038044695	980.64293073248
0.038058414	980.70487738854
0.038068148	980.73469347134
0.038081787	980.70746417197
0.038085473	980.71386305732
0.038087015	980.78949243631
0.03810498	980.81032285032
0.038115875	980.78513574841
0.038121063	980.84606130573
0.038130736	980.84994148089
0.038147019	980.87567316879
0.038144936	980.86975079618
0.038154049	980.92427746815
0.038169851	980.94279339172
0.038179225	980.92604737261
0.038181928	980.94687778662
0.038194086	980.99629896497
0.0382042	980.99473328025
0.038216477	981.04149960191
0.038224168	981.0420441879
0.038231418	981.07444705414
0.038242213	981.06362340764
0.038253389	981.08139052548
0.038254611	981.11712898089
0.038266848	981.14129498408
0.038281048	981.12434474522
0.03828986	981.17757802548
0.038301757	981.20998089172
0.038300335	981.20895979299
0.038315436	981.21896656051
0.038328074	981.27784992038
0.038333602	981.28247890127
0.038340592	981.27301671975
0.038349885	981.2961616242
0.038358737	981.34755692675
0.038367249	981.35708718153
0.038378866	981.35865286624
0.038383172	981.40698487261
0.038398994	981.4311508758
0.038402759	981.39643351911
0.038415137	981.41855732484
0.038424911	981.45021138535
0.0384319	981.46151154459
0.038446361	981.46791042994
0.038451708	981.49466321656
0.038461382	981.52938057325
0.038472097	981.51780812102
0.038478526	981.5440843949
0.038477665	981.60555453822
0.038501478	981.61658240446
0.038505043	981.59398208599
0.038519864	981.60555453822
0.038529197	981.64694307325
0.038533003	981.6638933121
0.038544299	981.66491441083
0.038549826	981.7215513535
0.038559921	981.71276990446
0.038569594	981.7389781051
0.038578707	981.74210947452
0.03859471	981.77941361465
0.038600818	981.77349124204
0.038612595	981.79459394904
0.038619064	981.84292595541
0.038631461	981.85858280255
0.038632042	981.84442356688
0.038643739	981.88376990446
0.038653893	981.91855533439
0.038663386	981.92366082803
0.038663186	981.94884792994
0.038676765	981.93577786624
0.038691826	981.97948089172
0.038698055	981.9694741242
0.038714258	981.97689410828
0.038719666	982.04095103503
0.038723831	982.02781289809
0.038734186	982.01984832803
0.038742698	982.05871815287
0.038753633	982.13223726115
0.038757479	982.08540286624
0.038777207	982.10085549363
0.038774583	982.12760828025
0.038782935	982.17907165605
0.038796694	982.1600111465
0.03880815	982.20269307325
0.038819025	982.21195103503
0.03882223	982.23795501592
0.038830161	982.22046019108
0.038838513	982.26184872611
0.038840115	982.29350278662
0.038864309	982.25776433121
0.03887192	982.29758718153
0.03888624	982.34081369427
0.038888083	982.36218869427
0.038892629	982.32433996815
0.038903504	982.38322332803
0.038911456	982.41746417197
0.038921029	982.41256289809
0.038929161	982.43060230892
0.038941117	982.46041839172
0.038952774	982.47689211783
0.038960364	982.47199084395
0.038974925	982.50051353503
0.038979912	982.54762022293
0.038990066	982.52883200637
0.038993131	982.55919267516
0.039005828	982.60854578025
0.039014961	982.60187460191
0.039019748	982.62706170382
0.039033908	982.64122093949
0.039048669	982.67205812102
0.039052474	982.66538694267
0.039053536	982.68315406051
0.039071421	982.75102308917
0.039077409	982.75619665605
0.039086162	982.76232324841
0.03909227	982.78444705414
0.039099801	982.82917117834
0.039111177	982.84850398089
0.039123294	982.82665246815
0.039131225	982.88914371019
0.039139697	982.89989928344
0.039146907	982.87164888535
0.039158884	982.91378622611
0.039165033	982.96245859873
0.03917743	982.96191401274
0.039180014	982.95163495223
0.039197038	983.00023925159
0.039201164	983.03339092357
0.039214642	983.03597770701
0.039216926	983.03236982484
0.039231446	983.09125318471
0.039241761	983.09949004777
0.039250193	983.08975557325
0.0392556	983.13856409236
0.039268699	983.16198128981
0.039270621	983.17845501592
0.039284701	983.17845501592
0.03929079	983.22399601911
0.039296858	983.2540843949
0.039307573	983.2435330414
0.039328443	983.27491480892
0.039328823	983.30861106688
0.039341621	983.31065326433
0.039349152	983.30445859873
0.039352477	983.32610589172
0.039362711	983.37212340764
0.03937629	983.39731050955
0.039384602	983.40037380573
0.039397039	983.44877388535
0.039401946	983.43304896497
0.039410458	983.44925039809
0.03941885	983.50302826433
0.039437476	983.50969944267
0.039441983	983.51616640127
0.039451316	983.51024402866
0.039452417	983.56163933121
0.039469722	983.59996457006
0.039478935	983.5832866242
0.039492153	983.61310270701
0.03949728	983.6367241242
0.039504631	983.65115565287
0.039508276	983.67144148089
0.039521675	983.6841031051
0.039537257	983.71419148089
0.039542003	983.6925441879
0.039549414	983.71623367834
0.039557265	983.80649880573
0.039567299	983.78383041401
0.039578835	983.77613813694
0.039594317	983.80493312102
0.039594958	983.86259116242
0.039604451	983.82113455414
0.039615106	983.86306767516
0.039628025	983.89621934713
0.03963884	983.91990883758
0.039642525	983.92841799363
0.039650216	983.95564729299
0.039663074	983.99655931529
0.039666759	983.96415644904
0.039678856	983.9875736465
0.039693757	983.99703582803
0.039696621	984.05598726115
0.039704452	984.02433320064
0.039719133	984.05496616242
0.039727084	984.10996934713
0.039739722	984.11636823248
0.039740503	984.05646377389
0.039744188	984.14625238853
0.039768502	984.1604116242
0.039765919	984.13570103503
0.039784905	984.17736186306
0.039781561	984.21875039809
0.039800047	984.21514251592
0.039801769	984.21875039809
0.039816951	984.29022730892
0.039818433	984.27171138535
0.039840083	984.29281409236
0.039846212	984.27661265924
0.039847574	984.35326313694
0.0398664	984.33631289809
0.039871507	984.33678941083
0.039882062	984.37565923567
0.039890254	984.4062241242
0.039898966	984.39315406051
0.03990862	984.39880414013
0.039915009	984.4319558121
0.039931592	984.48702707006
0.039931552	984.46333757962
0.039936018	984.49288136943
0.039958109	984.51398407643
0.039963637	984.5281433121
0.039966181	984.51452866242
0.039982864	984.57211863057
0.039988152	984.58321457006
0.040003373	984.54999482484
0.040004114	984.60581488853
0.040024863	984.63358877389
0.040033015	984.62793869427
0.04003664	984.62950437898
0.040035538	984.68607324841
0.04005829	984.70867356688
0.040066322	984.72337738853
0.040066322	984.72024601911
0.040084207	984.72024601911
0.040090416	984.76755692675
0.040098287	984.75448686306
0.040113628	984.79587539809
0.040119236	984.80901353503
0.040125124	984.78968073248
0.040135159	984.84059952229
0.040151562	984.87048367834
0.040152102	984.89104179936
0.040166463	984.88355374204
0.040170568	984.91343789809
0.040180142	984.93991839172
0.040192339	984.92834593949
0.040197727	984.93808041401
0.040209363	984.99696377389
0.040219297	985.01806648089
0.040229772	985.00343073248
0.040240046	985.00962539809
0.040252464	985.06306289809
0.04025695	985.06748765924
0.0402642	985.06537738853
0.040269888	985.10220501592
0.040282166	985.12895780255
0.040297147	985.11527507962
0.040293782	985.12351194267
0.040308403	985.18600318471
0.040315773	985.18858996815
0.040331775	985.17933200637
0.040340568	985.20608479299
0.040346456	985.21813375796
0.040357872	985.25060469745
0.040364842	985.28681966561
0.040373835	985.31050915605
0.040389196	985.30383797771
0.040398069	985.32255812102
0.040401954	985.3125513535
0.040412189	985.3640147293
0.040416154	985.35884116242
0.040430935	985.36299363057
0.04044157	985.41391242038
0.040450583	985.40125079618
0.040454869	985.39097173567
0.040467286	985.42187699045
0.040480164	985.46660111465
0.040487655	985.48586584395
0.040490779	985.43984832803
0.040509025	985.494375
0.04051279	985.51908558917
0.040522123	985.49280931529
0.040531897	985.54018829618
0.040536804	985.59110708599
0.040553588	985.54631488854
0.040560678	985.56537539809
0.040570952	985.58777149682
0.040572254	985.64767595541
0.04058387	985.63249562102
0.040599913	985.59934394904
0.040613092	985.6612906051
0.040614333	985.68498009554
0.040628774	985.66666839172
0.040635904	985.68341441083
0.040636304	985.73378861465
0.040652026	985.72766202229
0.040656853	985.72330533439
0.040664143	985.78062300955
0.04067626	985.7978455414
0.04069038	985.77367953822
0.04070432	985.79219546178
0.04070462	985.82514291401
0.040716437	985.8235772293
0.040725069	985.80996257962
0.040731959	985.85135111465
0.040744717	985.90764769108
0.040759037	985.87735509554
0.040755732	985.89457762739
0.04077522	985.92977149682
0.04077558	985.9259593949
0.04078279	985.92337261146
0.040792845	985.93698726115
0.040807225	986.00233757962
0.040812052	985.96217436306
0.040821665	985.98123487261
0.040826953	985.99900199045
0.040845779	986.01956011146
0.040851327	986.0221468949
0.04085335	986.05890644904
0.040868772	986.08252786624
0.040882431	986.08000915605
0.040891043	986.06789211783
0.040889401	986.09621058917
0.040909609	986.13603343949
0.040916158	986.07667356688
0.040926813	986.14917157643
0.040931099	986.15352826433
0.040950046	986.14556369427
0.040949966	986.15019267516
0.040961061	986.19546138535
0.040974941	986.2170406051
0.040978586	986.20703383758
0.040991625	986.20757842357
0.04100292	986.24229578025
0.040999816	986.25386823248
0.041000357	986.23787101911
0.041018723	986.27517515924
0.041027615	986.3194227707
0.041039151	986.29627786624
0.041046922	986.28266321656
0.041058419	986.31043710191
0.041063165	986.3451544586
0.041071757	986.34617555732
0.041083354	986.36237699045
0.041086919	986.39294187898
0.041103081	986.37442595541
0.04111634	986.39403105096
0.041122068	986.42976950637
0.041136849	986.42588933121
0.041138772	986.39866003185
0.041145681	986.47578702229
0.041155836	986.50587539809
0.041167011	986.47061345541
0.041178347	986.49328184713
0.041183214	986.5205111465
0.041192868	986.5310625
0.041206367	986.55087181529
0.041210833	986.52411902866
0.041218043	986.60669187898
0.041231422	986.59872730892
0.041239934	986.59770621019
0.041245822	986.6017906051
0.041261344	986.63038136943
0.041266832	986.63446576433
0.041269075	986.65965286624
0.041273582	986.6787133758
0.041293389	986.68232125796
0.041300459	986.69232802548
0.041306328	986.74944148089
0.041318304	986.74739928344
0.041320387	986.74379140127
0.041331864	986.74379140127
0.041342859	986.80192595541
0.041355397	986.80832484076
0.041358902	986.80989052548
0.041368936	986.81683399682
0.041376066	986.88184394904
0.04138612	986.89858996815
0.041401842	986.90294665605
0.041413919	986.91710589172
0.04141478	986.96366799363
0.041420428	986.95441003185
0.041438714	986.95441003185
0.041440877	987.00478423567
0.041456038	987.01458678344
0.041455498	987.00634992038
0.041466794	987.06291878981
0.04147871	987.07884792994
0.041486361	987.06448447452
0.041493031	987.0588343949
0.041506089	987.09402826433
0.04151406	987.13854816879
0.041528721	987.11717316879
0.041534108	987.13085589172
0.041540798	987.20389848726
0.041550732	987.20954856688
0.041557682	987.16659434713
0.041562769	987.17816679936
0.041579252	987.25685947452
0.041581475	987.21901074841
0.041593552	987.28361226115
0.041600622	987.28722014331
0.041608233	987.30314928344
0.041624776	987.31240724522
0.041632227	987.34195103503
0.041636272	987.38544984076
0.041644944	987.3517535828
0.041656401	987.40165127389
0.041661187	987.41553821656
0.041674206	987.45202547771
0.041686863	987.418125
0.041690248	987.47054140127
0.041702646	987.47517038217
0.041716725	987.49368630573
0.041713741	987.53922730892
0.041724256	987.56080652866
0.041738336	987.58293033439
0.041744925	987.58966958599
0.041747829	987.62642914013
0.041763551	987.64440047771
0.041773165	987.65808320064
0.041785943	987.64004378981
0.041793353	987.69429816879
0.041803748	987.71465207006
0.041803628	987.72901552548
0.041812901	987.74215366242
0.041826941	987.81676194268
0.041831447	987.84297014331
0.041842623	987.79511464968
0.041853138	987.84399124204
0.0418693	987.91805493631
0.041879094	987.89593113057
0.041889369	987.93480095541
0.041893254	987.9589669586
0.041901686	987.95692476115
0.041909417	987.98830652866
0.04191903	987.99525
0.041927823	988.06441242038
0.041936435	988.03970183121
0.041952097	988.07237699045
0.041954881	988.14126711783
0.041965235	988.11431011146
0.041982059	988.13541281847
0.041984723	988.16005533439
0.041987467	988.22254657643
0.042002928	988.19994625796
0.042005392	988.2130843949
0.042018691	988.27659673567
0.042027082	988.27761783439
0.042041162	988.26447969745
0.042052118	988.30280493631
0.042056664	988.34501035032
0.042069562	988.33908797771
0.042077834	988.36019068471
0.042088589	988.38796457006
0.042082541	988.42731090764
0.042102429	988.41594267516
0.042118631	988.45739928344
0.042118271	988.50083001592
0.042128085	988.49517993631
0.042142325	988.49926433121
0.042147893	988.54146974522
0.042161452	988.57543829618
0.042172487	988.54555414013
0.042182101	988.59061863057
0.042195239	988.61478463376
0.042195379	988.64997850318
0.042204292	988.64385191083
0.042214767	988.67775238853
0.042233353	988.72560788217
0.042241825	988.67625477707
0.042243748	988.71042754777
0.042257287	988.74671058917
0.042260331	988.75875955414
0.04227371	988.76189092357
0.042282061	988.78912022293
0.042304653	988.83901791401
0.042298965	988.83030453822
0.042310582	988.80818073248
0.042321016	988.87067197452
0.042332432	988.92315644904
0.042338982	988.88224442675
0.042351419	988.91852746815
0.042364798	988.93112101911
0.042369064	988.95991600318
0.042377215	988.94990923567
0.042389573	988.99361226115
0.042393418	989.03139291401
0.042406096	989.0149191879
0.042411904	989.00824800955
0.042423621	989.08646417197
0.04243696	989.07387062102
0.042443148	989.08026950637
0.04245869	989.11369347134
0.042459551	989.13425159236
0.042469465	989.16461226115
0.042473351	989.1368383758
0.042489474	989.17904378981
0.042499207	989.22199800955
0.042501751	989.19572173567
0.042512426	989.21192316879
0.042525124	989.25569426752
0.042542929	989.25569426752
0.042548897	989.25719187898
0.04255781	989.31661982484
0.042559572	989.34282802548
0.042570548	989.30504737261
0.042587251	989.36005055732
0.04259384	989.39837579618
0.04260095	989.39429140127
0.042608942	989.39789928344
0.042623062	989.41566640127
0.042633897	989.44521019108
0.042645533	989.46937619427
0.042647937	989.46243272293
0.04265751	989.52928065287
0.04267175	989.54446098726
0.042676096	989.51770820064
0.042680523	989.56917157643
0.042694763	989.57536624204
0.042710385	989.57740843949
0.042719517	989.56583598726
0.042731014	989.60797332803
0.042739606	989.64629856688
0.042745754	989.64425636943
0.042752304	989.65303781847
0.04277077	989.69211186306
0.042770149	989.71682245223
0.042784829	989.67203025478
0.042802634	989.72710151274
0.042805839	989.7481361465
0.042807561	989.75405851911
0.042826508	989.73765286624
0.042837684	989.7949705414
0.042838245	989.80708757962
0.042851884	989.79803383758
0.042862559	989.82533121019
0.042869769	989.84541281847
0.042879703	989.85800636943
0.042890478	989.86106966561
0.042903196	989.90429617834
0.042909265	989.89782921975
0.042924847	989.86365644904
0.042929233	989.91559633758
0.042937464	989.9125330414
0.04294123	989.94309792994
0.04295543	989.95031369427
0.042965524	989.99558240446
0.042970651	989.99020461783
0.042979764	989.98863893312
0.042997088	989.99020461783
0.043000693	990.05167476115
0.043016696	990.05752906051
0.043025528	990.02975517516
0.043036624	990.10204896497
0.04304091	990.10307006369
0.043052426	990.0922464172
0.043060798	990.0984410828
0.043077922	990.13833200637
0.043083149	990.11518710191
0.043091541	990.10048328025
0.043092483	990.1583455414
0.043113152	990.16842038217
0.043119901	990.19204179936
