"epsilon"	"Sigma"
-0.012391968	1184.3881638137
-0.012395473	1184.4026577428
-0.012389745	1184.3631468949
-0.012389585	1184.3571243033
-0.012389024	1184.3473955016
-0.012386961	1184.3321735669
-0.012390326	1184.3346223129
-0.012389965	1184.3473955016
-0.012390807	1184.3056344546
-0.012388603	1184.24315834
-0.012380712	1184.2233698248
-0.01238648	1184.2406434116
-0.012383496	1184.2298556927
-0.012380993	1184.2309146099
-0.012382014	1184.1691003185
-0.012382475	1184.1768436505
-0.012376727	1184.172872711
-0.012386681	1184.1803513137
-0.012381233	1184.1385902667
-0.012379931	1184.1141028065
-0.012382375	1184.1121173368
-0.012384558	1184.0993441481
-0.012388443	1184.1048372811
-0.012390045	1184.0528841561
-0.012392008	1184.0201239053
-0.012398958	1184.0236315685
-0.012393771	1183.9833265326
-0.012397696	1184.0141013137
-0.012400881	1183.9818705215
-0.012398137	1183.9108568869
-0.012402803	1183.9180707604
-0.012401702	1183.9005986266
-0.012401542	1183.8920611067
-0.012405627	1183.861352508
-0.012403464	1183.8055608081
-0.012405788	1183.7588360868
-0.012404646	1183.7692928941
-0.012405627	1183.7330249801
-0.012409152	1183.6628055334
-0.012399579	1183.6085360271
-0.0124004	1183.5898064291
-0.012409713	1183.5497661226
-0.012406088	1183.5089978105
-0.012405627	1183.4635305533
-0.012399499	1183.3890092556
-0.012396134	1183.3614774084
-0.012401341	1183.3012514928
-0.012398217	1183.2945008957
-0.012403084	1183.2052209395
-0.012399078	1183.1557165605
-0.012398257	1183.0797392516
-0.012394792	1183.0837101911
-0.012403144	1183.0852323846
-0.012402643	1183.0062106887
-0.012397576	1182.9432051154
-0.012398097	1182.9181881967
-0.012392869	1182.8794053543
-0.012401742	1182.8269227707
-0.012394412	1182.7956847134
-0.0124006	1182.76768959
-0.012396294	1182.7226856091
-0.012399278	1182.684366043
-0.01239327	1182.674173965
-0.012394952	1182.6283757962
-0.012398517	1182.5874089371
-0.012405427	1182.5373750995
-0.0124006	1182.5379045581
-0.012394332	1182.5073945064
-0.012396875	1182.4516028065
-0.012404886	1182.3708603702
-0.012401081	1182.35206459
-0.0124001	1182.3663599721
-0.01240026	1182.3555722532
-0.01240771	1182.3143406648
-0.012391107	1182.2295611067
-0.012389425	1182.2275756369
-0.0124004	1182.2025587182
-0.012403825	1182.2163246417
-0.012398557	1182.1620551354
-0.012395653	1182.1198308121
-0.012397816	1182.0932916998
-0.012400721	1182.1028219546
-0.012397356	1182.0752901075
-0.012396094	1182.0547735868
-0.012398718	1182.008578324
-0.01240036	1181.9930254777
-0.012399078	1181.9572870223
-0.012397236	1181.9685380175
-0.012397356	1181.9405428941
-0.01239311	1181.8890530454
-0.012396334	1181.8644994029
-0.012394011	1181.8875308519
-0.01239319	1181.8737649283
-0.01239315	1181.8367690088
-0.012395313	1181.7969934315
-0.012388163	1181.7772710987
-0.01239307	1181.7797860271
-0.012393851	1181.7797860271
-0.012390486	1181.7194939291
-0.012396134	1181.6847482086
-0.012390807	1181.6792550756
-0.012389184	1181.6652244228
-0.012395073	1181.6504657643
-0.012382375	1181.6062559713
-0.012387702	1181.5944755175
-0.012389344	1181.5539719347
-0.012392409	1181.5331906847
-0.012387822	1181.5421914809
-0.012383576	1181.5112181529
-0.012390907	1181.4386823248
-0.012399319	1181.4309389928
-0.012396094	1181.4564853702
-0.012387181	1181.4509922373
-0.012391267	1181.4249825836
-0.012388443	1181.3417252189
-0.01237879	1181.3466888933
-0.012382835	1181.3314669586
-0.01237919	1181.3417252189
-0.012384798	1181.2977139729
-0.012381654	1181.273689789
-0.0123862	1181.2819625796
-0.012391467	1181.2666744626
-0.012386721	1181.2496656051
-0.012384718	1181.2246486863
-0.012383416	1181.1446342556
-0.012380051	1181.1638933121
-0.012384558	1181.1466859076
-0.012389184	1181.1319272492
-0.012390005	1181.1031379379
-0.012393891	1181.0834156051
-0.012388483	1180.9996287818
-0.01239295	1181.0184245621
-0.012390807	1180.9826199244
-0.012390566	1180.9863923169
-0.012388724	1180.9223940088
-0.012388243	1180.922857285
-0.012399278	1180.905120422
-0.012401782	1180.9106135549
-0.012403585	1180.8616386346
-0.012406609	1180.8408573846
-0.012408532	1180.8151124602
-0.012404205	1180.8041261943
-0.012398798	1180.7605782245
-0.012404245	1180.7443635549
-0.012405627	1180.6881085788
-0.012407891	1180.6803652468
-0.012403044	1180.6650771298
-0.012398377	1180.6850641919
-0.012412337	1180.6043217556
-0.012397856	1180.5415809116
-0.012401261	1180.5348303145
-0.012413198	1180.4965769307
-0.012409192	1180.4853259355
-0.012408051	1180.4342993631
-0.012410054	1180.4098119029
-0.01240767	1180.3760589172
-0.012407831	1180.3587853304
-0.012409553	1180.3525641919
-0.012414099	1180.3210614053
-0.012402763	1180.2465401075
-0.012406989	1180.1974990048
-0.01240779	1180.2112649283
-0.012409933	1180.1902851314
-0.012406849	1180.1402512938
-0.01240763	1180.0927323846
-0.01240763	1180.061031051
-0.012408772	1180.0702303941
-0.012409773	1180.0207260151
-0.012405968	1180.0237704021
-0.012410875	1179.9595073646
-0.012410574	1179.9487196457
-0.012412918	1179.9349537221
-0.012413038	1179.9384613854
-0.012412016	1179.8639400876
-0.012415081	1179.7962355693
-0.012411115	1179.7669829817
-0.012416302	1179.7512315884
-0.01242143	1179.7816754578
-0.012416803	1179.7354801951
-0.012418966	1179.655201035
-0.012410294	1179.6444133161
-0.01241448	1179.6414351115
-0.012412457	1179.6071526672
-0.012409893	1179.5704214769
-0.012416022	1179.5271382365
-0.012409433	1179.4994078424
-0.01241464	1179.5061584395
-0.012415702	1179.4871641123
-0.012416483	1179.4459325239
-0.012419086	1179.3688962978
-0.01242131	1179.3454015725
-0.012411596	1179.35387291
-0.012417504	1179.3238923169
-0.012417704	1179.2651224124
-0.012412137	1179.2376567476
-0.012413318	1179.1998666401
-0.01242179	1179.193116043
-0.012422691	1179.18762291
-0.012413659	1179.149104797
-0.012418526	1179.0960927548
-0.0124146	1179.0745834992
-0.012426617	1179.0725980295
-0.012422571	1179.0593615645
-0.012423593	1178.9730598129
-0.012423352	1178.946586883
-0.012425395	1178.935799164
-0.012420729	1178.9235554339
-0.012427598	1178.8888097134
-0.012422411	1178.8582996616
-0.012419827	1178.8163400677
-0.012420528	1178.7698138933
-0.012424614	1178.7727920979
-0.012417945	1178.7505548368
-0.012423833	1178.7238171775
-0.012422211	1178.668290207
-0.012421149	1178.6515460788
-0.012423072	1178.6477736863
-0.01242135	1178.6630618033
-0.012426056	1178.5927761744
-0.012423312	1178.5702741839
-0.012424133	1178.4982678145
-0.012435389	1178.54625
-0.01242884	1178.5110410032
-0.012431203	1178.4670297572
-0.012429161	1178.4522710987
-0.012430883	1178.4077303941
-0.012438213	1178.3797352707
-0.012427238	1178.3894640725
-0.012433126	1178.3497546775
-0.012427779	1178.3062067078
-0.012426136	1178.3007135748
-0.012428139	1178.3022357683
-0.01243607	1178.2899920382
-0.012431544	1178.2572317874
-0.012421069	1178.2022342755
-0.012428379	1178.1862181529
-0.012427979	1178.2357225318
-0.012432645	1178.2102423368
-0.012429661	1178.1641794387
-0.012424774	1178.1312206409
-0.012437753	1178.117984176
-0.012430022	1178.0969381967
-0.012432726	1178.1312206409
-0.012431624	1178.0469705414
-0.012433206	1178.0357195462
-0.012431243	1178.0259245621
-0.012426657	1178.0224168989
-0.012431864	1178.026917297
-0.012423392	1177.9856857086
-0.012432726	1177.9676841162
-0.012427698	1177.9456454021
-0.012426497	1177.9554403861
-0.012426297	1177.9324089371
-0.012433246	1177.9131498806
-0.012426096	1177.8744332205
-0.012426877	1177.8376358479
-0.012427078	1177.8471661027
-0.012431985	1177.8631822253
-0.0124286	1177.7986544586
-0.012426957	1177.7451791401
-0.012430803	1177.7279055533
-0.012434488	1177.7421347532
-0.012429621	1177.7529224721
-0.012427318	1177.6848870422
-0.012424454	1177.6333971935
-0.012431704	1177.6404125199
-0.012431624	1177.6089097333
-0.012440577	1177.5928936107
-0.012433346	1177.5521252986
-0.012431744	1177.5001059912
-0.01242884	1177.488854996
-0.012425275	1177.4815749403
-0.012431123	1177.5065918591
-0.012433206	1177.4511310709
-0.012440877	1177.4153264331
-0.012417244	1177.3898462381
-0.012430102	1177.3903756967
-0.012426657	1177.3923611664
-0.01242876	1177.3433200637
-0.012425936	1177.2776010151
-0.012420248	1177.2880578225
-0.01242846	1177.2687987659
-0.012425315	1177.229089371
-0.012425776	1177.2493411624
-0.012432846	1177.2043371815
-0.012427438	1177.1543033439
-0.012437592	1177.1840853901
-0.012432185	1177.1330588177
-0.012430142	1177.1140644904
-0.012425515	1177.0742889132
-0.012428179	1177.0482792596
-0.012430723	1177.0568167795
-0.012429	1177.0302776672
-0.012432365	1177.049801453
-0.012437232	1176.9420566282
-0.012434728	1176.9160469745
-0.012430422	1176.9512559713
-0.012429541	1176.9470203025
-0.012430563	1176.8930155255
-0.012427518	1176.8317306927
-0.012430422	1176.7882489053
-0.012434148	1176.7949995024
-0.012433947	1176.7509882564
-0.012431324	1176.730736465
-0.01243567	1176.6892401473
-0.012442579	1176.6837470143
-0.012436251	1176.6342426354
-0.012433707	1176.6304702428
-0.012433427	1176.5814953225
-0.012430222	1176.5339764132
-0.01243613	1176.5014808917
-0.012431744	1176.4982379578
-0.01242872	1176.4804349124
-0.012441037	1176.4324527269
-0.01244288	1176.3527030255
-0.012443701	1176.3501880971
-0.012433246	1176.3236489849
-0.012440577	1176.3409225717
-0.012437472	1176.2628936107
-0.012434728	1176.223647492
-0.012436331	1176.2011455016
-0.012436491	1176.1816878981
-0.012434849	1176.1628921178
-0.012441438	1176.1001512739
-0.012436691	1176.0374104299
-0.012434768	1176.0286081807
-0.012438374	1176.0261594347
-0.012441077	1176.0321158439
-0.012444142	1175.9519028662
-0.012440697	1175.9193411624
-0.012432225	1175.8778448447
-0.012432726	1175.8866470939
-0.012439155	1175.8851249005
-0.012438694	1175.8391281847
-0.01244272	1175.7881016123
-0.012438814	1175.7798288217
-0.012433166	1175.748326035
-0.012437272	1175.7675850916
-0.012439355	1175.712058121
-0.012436771	1175.6466038018
-0.01244332	1175.6430961385
-0.012443901	1175.6715545382
-0.012439515	1175.6568620621
-0.012441278	1175.6248298169
-0.012442219	1175.5645377189
-0.012446886	1175.5548089172
-0.012443561	1175.5465361266
-0.012445744	1175.5593093153
-0.012449429	1175.4828025478
-0.012448928	1175.4695660828
-0.012447426	1175.4593078225
-0.012442179	1175.4710220939
-0.012442019	1175.4792948846
-0.012441898	1175.4372691083
-0.012450571	1175.3760504578
-0.012441898	1175.3290610072
-0.012450571	1175.379558121
-0.012453715	1175.3593063296
-0.012455518	1175.3117874204
-0.012449009	1175.2960360271
-0.012445323	1175.2739973129
-0.012450451	1175.2985509554
-0.012442019	1175.2387883161
-0.012451592	1175.2310449841
-0.012449669	1175.187232285
-0.01245716	1175.1707528861
-0.012445544	1175.18253334
-0.012448608	1175.1887544785
-0.012452974	1175.1647302946
-0.012456339	1175.1019894506
-0.012447006	1175.1074825836
-0.012444642	1175.0907384554
-0.012455237	1175.1099975119
-0.012455558	1175.083524582
-0.012446966	1175.0289903463
-0.012446605	1175.0119814889
-0.012448568	1175.0012599522
-0.012454656	1174.9982155653
-0.012448448	1174.9649920382
-0.012451091	1174.9236942675
-0.01244991	1174.917473129
-0.01245029	1174.9052293989
-0.012448968	1174.9222382564
-0.012446805	1174.8429518312
-0.012456058	1174.8594312301
-0.012456339	1174.7949696457
-0.012454897	1174.8159494427
-0.012449129	1174.7854393909
-0.012452333	1174.7506936704
-0.012455898	1174.6914604896
-0.012455518	1174.6884161027
-0.012456419	1174.6626711783
-0.012452133	1174.6684290406
-0.01245033	1174.6489052548
-0.012449509	1174.6061514729
-0.012453595	1174.543410629
-0.012457781	1174.543410629
-0.012462768	1174.5626696855
-0.012451512	1174.5264017715
-0.012445203	1174.4376512739
-0.01246403	1174.4121710788
-0.012466453	1174.4309006768
-0.012468776	1174.4209071457
-0.012461706	1174.3483713177
-0.012459323	1174.3141550557
-0.012470138	1174.2631284833
-0.012466533	1174.2931090764
-0.012460184	1174.2866232086
-0.012468135	1174.2136241043
-0.012468256	1174.1863569865
-0.012462688	1174.140625
-0.012462848	1174.1613400677
-0.012461126	1174.1323522094
-0.012469237	1174.0848333002
-0.012473203	1174.0225557325
-0.012468175	1174.0083265326
-0.012470058	1174.0050835987
-0.012467234	1173.9663007564
-0.012467094	1173.9158036425
-0.012461867	1173.85253334
-0.012470098	1173.8305608081
-0.01247136	1173.8218247412
-0.012465632	1173.7893292197
-0.012462848	1173.7232792596
-0.012465792	1173.6917764729
-0.01247164	1173.6537878185
-0.012465472	1173.6192406449
-0.012468135	1173.6165271696
-0.01246441	1173.5570292596
-0.012468977	1173.4967371616
-0.012460024	1173.4175169188
-0.012465211	1173.4522626393
-0.012462848	1173.4022288018
-0.012469317	1173.3577542795
-0.012462568	1173.2872039212
-0.01246431	1173.241935211
-0.012465512	1173.2331991441
-0.012468977	1173.2331991441
-0.012467234	1173.1357125796
-0.012469517	1173.0666844148
-0.012468776	1173.0367038217
-0.012464891	1173.0304165008
-0.012472742	1172.9971929737
-0.012465672	1172.9333932126
-0.012470959	1172.8756822253
-0.012475906	1172.8421277866
-0.012477789	1172.8349139132
-0.012470659	1172.7899099323
-0.012477048	1172.75112709
-0.012475205	1172.7006299761
-0.012464931	1172.6658842556
-0.012460545	1172.6678697253
-0.012472622	1172.6348447452
-0.012470339	1172.5883847532
-0.0124714	1172.4983767914
-0.012469157	1172.4850741441
-0.012477909	1172.4698522094
-0.012473984	1172.4658150876
-0.012477829	1172.4713744029
-0.01247156	1172.3733583798
-0.01247116	1172.3758071258
-0.012472021	1172.3698507166
-0.012479511	1172.3438410629
-0.012474625	1172.2983076234
-0.012475746	1172.2850711584
-0.012468816	1172.2575393113
-0.012469958	1172.2375522492
-0.012473283	1172.2385449841
-0.012470739	1172.2057847333
-0.012464691	1172.1605822054
-0.012469798	1172.1292779658
-0.012468536	1172.1267630374
-0.012470138	1172.1262997611
-0.012480152	1172.1008195661
-0.012475366	1172.0185549363
-0.01247168	1172.0253055334
-0.012470379	1172.0375492635
-0.012474344	1172.0205404061
-0.012472542	1171.9807648288
-0.012473002	1171.9409892516
-0.012477489	1171.9219949244
-0.012475125	1171.9465485669
-0.012477749	1171.9567406449
-0.012472301	1171.9047875199
-0.012472502	1171.8412524881
-0.012487403	1171.8422452229
-0.012478971	1171.831258957
-0.012471981	1171.8097497014
-0.012473243	1171.823515625
-0.012472341	1171.7642162619
-0.012475326	1171.7550169188
-0.012470899	1171.7705035828
-0.012474845	1171.7682533838
-0.012488023	1171.7304632763
-0.012477989	1171.706968551
-0.01248556	1171.6607071059
-0.01248584	1171.6754657643
-0.012493171	1171.6857240247
-0.012481014	1171.6197402468
-0.01247849	1171.5941938694
-0.012488845	1171.5859872611
-0.012490807	1171.5932011346
-0.012483517	1171.5896934713
-0.01247861	1171.5079583002
-0.012476647	1171.475727508
-0.012487082	1171.441709793
-0.012488384	1171.4497178543
-0.012486261	1171.428671875
-0.012493952	1171.3957130772
-0.012487162	1171.3434290406
-0.012490627	1171.2898875398
-0.012490146	1171.3061683917
-0.012494893	1171.2981603304
-0.012495634	1171.2644073447
-0.01249239	1171.2021297771
-0.012494352	1171.1596407245
-0.012497557	1171.1796277866
-0.012501062	1171.1086141521
-0.012500902	1171.1149014729
-0.012494392	1171.0658603702
-0.012496896	1171.0285997213
-0.012494232	1171.0281364451
-0.012496275	1170.979624801
-0.012487082	1170.9330986266
-0.012492269	1170.8788291202
-0.012497997	1170.85434166
-0.012499239	1170.8488485271
-0.012492229	1170.815625
-0.012496415	1170.8166177349
-0.012498939	1170.732301453
-0.012494152	1170.6925920581
-0.012489786	1170.6710828025
-0.012497597	1170.6720755374
-0.012496355	1170.6410360271
-0.012498739	1170.5695591162
-0.012486962	1170.529783539
-0.012495013	1170.5367988654
-0.012497637	1170.4930523487
-0.012494112	1170.447055633
-0.01249297	1170.4070153264
-0.012487843	1170.3607538814
-0.012493251	1170.3362664212
-0.012503726	1170.3095287619
-0.012496455	1170.267767715
-0.012494473	1170.246787918
-0.012502183	1170.1769655653
-0.012501022	1170.1722666202
-0.012502744	1170.1407638336
-0.012498979	1170.0742505971
-0.0124998	1170.0032369626
-0.0125	1170.0052224323
-0.012499019	1169.9929787022
-0.012497176	1169.989471039
-0.012493371	1169.9159424761
-0.012496696	1169.8429433718
-0.012491989	1169.817926453
-0.012493411	1169.8144187898
-0.012497677	1169.8046899881
-0.012502824	1169.7224253583
-0.0125	1169.6806643113
-0.012495874	1169.6529339172
-0.012494693	1169.6519411823
-0.012495133	1169.6561768511
-0.012489946	1169.5901268909
-0.012493171	1169.5631245024
-0.012494232	1169.5191794387
-0.01249247	1169.5269227707
-0.012483397	1169.4978687301
-0.012494432	1169.4941625199
-0.012493131	1169.3988599721
-0.012489826	1169.3784096338
-0.012488885	1169.4003821656
-0.012488104	1169.3603418591
-0.012491909	1169.3293685311
-0.012487843	1169.2995864849
-0.012489085	1169.223609176
-0.01249297	1169.3151393312
-0.012493091	1169.2373750995
-0.012489606	1169.1908489252
-0.012489285	1169.1668247412
-0.012486621	1169.1408150876
-0.012488744	1169.1255931529
-0.012482896	1169.1313510151
-0.012484939	1169.0471009156
-0.012483277	1169.0326069865
-0.012480933	1169.0281065884
-0.012486021	1169.0000452826
-0.012479091	1168.9897870223
-0.012475205	1168.9570929538
-0.012482335	1168.9238032444
-0.012479792	1168.9080518511
-0.01247853	1168.8968008559
-0.012483137	1168.8810494626
-0.012483797	1168.8668202627
-0.012476147	1168.7620536425
-0.012481094	1168.7723119029
-0.012479511	1168.7907767715
-0.012480693	1168.7790625
-0.012484178	1168.7232708002
-0.012483597	1168.6982538814
-0.012482856	1168.6792595541
-0.012483016	1168.657022293
-0.012483237	1168.6552353702
-0.012482976	1168.6329981091
-0.012483918	1168.5732354697
-0.012490347	1168.5429901473
-0.012487082	1168.5429901473
-0.012487282	1168.552718949
-0.012486962	1168.5042734873
-0.01249289	1168.4587400478
-0.012491789	1168.3950064689
-0.012488224	1168.4047352707
-0.01248552	1168.3817038217
-0.012491909	1168.3362365645
-0.012480493	1168.3161833201
-0.01248524	1168.2749517317
-0.012490667	1168.2867321855
-0.012489866	1168.2494715366
-0.012484458	1168.1989744228
-0.012488965	1168.1347113854
-0.012489325	1168.1456976513
-0.01249235	1168.160721039
-0.01249259	1168.1341819268
-0.012493912	1168.0979140127
-0.012495955	1168.0691908838
-0.012496936	1168.0381513734
-0.012496415	1168.0094282444
-0.012497917	1168.0034056529
-0.012500821	1167.9579383957
-0.012506269	1167.8883807723
-0.012500261	1167.8706439092
-0.012502544	1167.8859320263
-0.012503605	1167.8613783838
-0.012509954	1167.8261693869
-0.012506109	1167.7643550955
-0.012501683	1167.745096039
-0.012508773	1167.7561484873
-0.012511256	1167.7566117635
-0.012509674	1167.6566102707
-0.012503245	1167.6453592755
-0.012510195	1167.5861260947
-0.012509594	1167.605120422
-0.012508733	1167.5878468352
-0.012511557	1167.5233190685
-0.012509794	1167.4635564291
-0.012513299	1167.4508494228
-0.012509333	1167.4658066282
-0.012505869	1167.4135887739
-0.012515322	1167.3846009156
-0.012509674	1167.3452886146
-0.012509213	1167.3170949443
-0.012503245	1167.2845332404
-0.012508152	1167.2920780255
-0.012502624	1167.2528319068
-0.012511637	1167.2082912022
-0.012512778	1167.1818182723
-0.012502263	1167.1880394108
-0.012514981	1167.2135196059
-0.012507831	1167.1405205016
-0.012515482	1167.0755294586
-0.012519368	1167.0510419984
-0.012508773	1167.0828095143
-0.012514741	1167.0430339371
-0.012508693	1167.0160315486
-0.012508973	1166.9284723328
-0.012511917	1166.9407822452
-0.012513519	1166.9307225318
-0.012511336	1166.9229791998
-0.012517285	1166.8969695462
-0.012518306	1166.8454796975
-0.012522272	1166.8225144307
-0.012517565	1166.8309857683
-0.012520389	1166.7887614451
-0.012518947	1166.7452134753
-0.012515762	1166.7127179538
-0.012511677	1166.6706921775
-0.012517365	1166.6779722333
-0.012517325	1166.7024596935
-0.012519007	1166.6246954618
-0.012520549	1166.5839271497
-0.012524555	1166.5516963575
-0.012524355	1166.547725418
-0.012526357	1166.5452104896
-0.012520549	1166.4941839172
-0.012528	1166.4574527269
-0.012525056	1166.4771750597
-0.012522232	1166.4328990844
-0.012523453	1166.4339580016
-0.012529522	1166.3751880971
-0.012526578	1166.332169586
-0.012526478	1166.2898790804
-0.012525957	1166.3086748607
-0.012530203	1166.3241615247
-0.012532907	1166.2991446059
-0.012523253	1166.2511624204
-0.012528941	1166.1933852508
-0.012532506	1166.210129379
-0.012533688	1166.196892914
-0.012531405	1166.1233643511
-0.012531324	1166.0928542994
-0.012532827	1166.0821327627
-0.012529682	1166.0708817675
-0.012526618	1166.0600940486
-0.012524695	1165.9925880772
-0.012532546	1165.9488415605
-0.012522031	1165.9738584793
-0.012530864	1165.9468560908
-0.012527299	1165.9436131568
-0.012529482	1165.8690918591
-0.012525596	1165.8318312102
-0.012522312	1165.7951000199
-0.01252141	1165.7990709594
-0.012519568	1165.8135648885
-0.012530984	1165.7740540406
-0.012525676	1165.7260718551
-0.012534749	1165.6990694666
-0.012534669	1165.7150855892
-0.012527599	1165.7180637938
-0.012526037	1165.6510872811
-0.012532947	1165.6265336385
-0.012532186	1165.6040316481
-0.012532005	1165.5930453822
-0.012531765	1165.5780219944
-0.012533487	1165.5177960788
-0.012534709	1165.4795426951
-0.012540938	1165.4438042396
-0.012538034	1165.464254578
-0.012536932	1165.4285161226
-0.012536071	1165.389270004
-0.012537253	1165.3330150279
-0.01253557	1165.3275218949
-0.012540477	1165.2912539809
-0.012535851	1165.2962838376
-0.012539716	1165.2355284634
-0.012531925	1165.1559773089
-0.01253565	1165.1237465167
-0.01253537	1165.1424761146
-0.01253521	1165.1424761146
-0.012534709	1165.0752348726
-0.012541138	1165.0237450239
-0.012541419	1164.9894625796
-0.012548088	1164.9731817277
-0.012544703	1164.9719904459
-0.012544663	1164.9234788018
-0.012541879	1164.8884683519
-0.012541298	1164.8164619825
-0.012538555	1164.8424054538
-0.012534749	1164.8142117834
-0.012533608	1164.7606702826
-0.012537293	1164.7474338177
-0.012537133	1164.6999149084
-0.012530343	1164.6816485868
-0.012540597	1164.6581538615
-0.01254236	1164.6459101314
-0.012538434	1164.612620422
-0.012537373	1164.5896551553
-0.01254266	1164.5681458997
-0.0125427	1164.5911773487
-0.012538314	1164.4793954021
-0.012540277	1164.4588788814
-0.012540237	1164.4063962978
-0.012538635	1164.4543784833
-0.012534709	1164.4058668392
-0.012544663	1164.3568919188
-0.012540277	1164.3175796178
-0.012543842	1164.282370621
-0.012539796	1164.2725756369
-0.012535811	1164.2848855494
-0.012541459	1164.2531180334
-0.012553836	1164.1740963376
-0.012537052	1164.1408066282
-0.012540477	1164.1226064889
-0.012543482	1164.1178413615
-0.012539095	1164.1020899682
-0.012539496	1164.0163176752
-0.012541919	1163.984086883
-0.012547407	1164.0290908639
-0.01254921	1163.9800497611
-0.012535991	1163.9530473726
-0.012543021	1163.8820337381
-0.012541178	1163.856553543
-0.012538895	1163.8498029459
-0.012539456	1163.8242565685
-0.012539997	1163.7702517914
-0.012541499	1163.721276871
-0.012545524	1163.6767361664
-0.012536932	1163.661977508
-0.012550011	1163.6582712978
-0.012551893	1163.6184957205
-0.012548789	1163.5772641322
-0.012539055	1163.511214172
-0.012544783	1163.5027428344
-0.012548949	1163.5009559116
-0.012551052	1163.4366928742
-0.012538975	1163.4092272094
-0.012545484	1163.3229254578
-0.012550672	1163.3494645701
-0.012548469	1163.3327204419
-0.012543181	1163.2804364053
-0.012550632	1163.2196810311
-0.012548909	1163.1861927747
-0.012545304	1163.2224606887
-0.012541719	1163.1631613256
-0.012544583	1163.1131936704
-0.012557061	1163.0496586385
-0.012553456	1163.0274213774
-0.012551953	1163.0368854498
-0.01254949	1163.0216635151
-0.012562348	1162.9911534634
-0.012555498	1162.9221252986
-0.012558583	1162.8838719148
-0.012550351	1162.8848646497
-0.012558322	1162.8811584395
-0.012553696	1162.8466112659
-0.012550391	1162.8031294785
-0.012551994	1162.7858558917
-0.012558282	1162.7948566879
-0.012558202	1162.7879075438
-0.012548469	1162.7128567874
-0.01255686	1162.6648746019
-0.012558362	1162.6498512142
-0.012555018	1162.6458802747
-0.012553255	1162.5998173766
-0.012548308	1162.5566003185
-0.012560205	1162.5300612062
-0.012561026	1162.511066879
-0.012553836	1162.4920725518
-0.012562088	1162.4792993631
-0.012564671	1162.4365455812
-0.012558362	1162.3763196656
-0.012552975	1162.3558031449
-0.012564591	1162.3567958798
-0.012570039	1162.3160275677
-0.012569178	1162.3062987659
-0.012557461	1162.2430284634
-0.012560285	1162.2332996616
-0.012567616	1162.2503085191
-0.012568637	1162.2092754777
-0.012561106	1162.1740002986
-0.012561367	1162.113774383
-0.012560906	1162.1122521895
-0.012562088	1162.1015306529
-0.012559224	1162.092993133
-0.012565853	1162.0582474124
-0.012567415	1161.991734176
-0.012564832	1161.9739973129
-0.012563149	1161.9700263734
-0.012563249	1161.9559957205
-0.012569578	1161.9035131369
-0.012569698	1161.8692306927
-0.012568156	1161.843221039
-0.012562248	1161.8339555135
-0.012569779	1161.8544720342
-0.01257048	1161.7844511346
-0.012567535	1161.726475418
-0.012575467	1161.7029806927
-0.012569058	1161.7039734275
-0.012568937	1161.710988754
-0.012568316	1161.6884867635
-0.012569959	1161.6031777468
-0.012577029	1161.5879558121
-0.012569298	1161.5792197452
-0.01257064	1161.5726676951
-0.012571541	1161.5272004379
-0.012576909	1161.489939789
-0.01257825	1161.474651672
-0.012568837	1161.4849099323
-0.012577189	1161.4521496815
-0.012579893	1161.4081384355
-0.012580674	1161.3909310311
-0.012572002	1161.3479125199
-0.012569618	1161.3399044586
-0.012578431	1161.3193879379
-0.012574445	1161.2616769506
-0.012568437	1161.2081354498
-0.012578291	1161.1641242038
-0.012582116	1161.1968844546
-0.012581335	1161.1841112659
-0.012575767	1161.1238853503
-0.012575467	1161.064122711
-0.012581295	1161.0473785828
-0.012579032	1161.0426134554
-0.012571581	1161.0228249403
-0.012571301	1160.9563778861
-0.01257789	1160.9033658439
-0.012580994	1160.8685539411
-0.01257114	1160.884834793
-0.012579032	1160.8278518113
-0.012581295	1160.7970770303
-0.012576007	1160.7505508559
-0.012578831	1160.7250706608
-0.01257785	1160.6917809514
-0.012577309	1160.6843023487
-0.012580434	1160.6525348328
-0.012576548	1160.6087883161
-0.012581655	1160.5560410032
-0.012580594	1160.5632548766
-0.012579032	1160.5545188097
-0.012580914	1160.474504379
-0.012578391	1160.4142784634
-0.012581335	1160.4065351314
-0.012583778	1160.3942914013
-0.012580634	1160.3625238854
-0.012580594	1160.331484375
-0.012587924	1160.2752293989
-0.012590788	1160.2537201433
-0.012588365	1160.2574925358
-0.012584519	1160.2394909435
-0.012595535	1160.149747711
-0.012584199	1160.0939560111
-0.012582637	1160.0797268113
-0.012582516	1160.0327373607
-0.012593652	1160.0379657643
-0.01259189	1159.9786664013
-0.012586282	1159.9071894904
-0.012588905	1159.8749586982
-0.012590628	1159.8744292396
-0.012586402	1159.8651637142
-0.012580093	1159.8009006768
-0.012596056	1159.7504035629
-0.012598018	1159.7196287818
-0.012596236	1159.7106279857
-0.012590828	1159.705399582
-0.012593192	1159.6461664013
-0.012589927	1159.5971252986
-0.012597257	1159.5269058519
-0.01259213	1159.5496063893
-0.012588745	1159.5136032046
-0.012591529	1159.4695919586
-0.01259201	1159.4501343551
-0.01258514	1159.4001005175
-0.012589546	1159.4176388336
-0.012592471	1159.4103587779
-0.012594433	1159.3628398686
-0.012597858	1159.3108205613
-0.012590668	1159.3178358877
-0.012596356	1159.3123427548
-0.012585961	1159.2858698248
-0.012584439	1159.230078125
